0	0.5
1	0.6555
2	0.65525
3	0.602
4	0.60225
5	0.5992500000000001
6	0.6005
7	0.628
8	0.64
9	0.74225
10	0.75
11	0.75
12	0.75
13	0.75
14	0.75
15	0.75
16	0.75
17	0.75
18	0.75
19	0.75
20	0.75
21	0.75
22	0.75
23	0.75
24	0.75
25	0.75
26	0.75
27	0.75
28	0.75
29	0.75
30	0.75
31	0.75
32	0.75
33	0.75
34	0.75
35	0.75
36	0.75
37	0.75
38	0.75
39	0.75
40	0.75
41	0.75
42	0.75
43	0.75
44	0.75
45	0.75
46	0.75
47	0.75
48	0.75
49	0.75
50	0.75
51	0.75
52	0.75
53	0.75
54	0.75
55	0.75
56	0.75
57	0.75
58	0.75
59	0.75
60	0.75
61	0.75
62	0.75
63	0.75
64	0.75
65	0.75
66	0.75
67	0.75
68	0.75
69	0.75
70	0.75
71	0.75
72	0.75
73	0.75
74	0.75
75	0.75
76	0.75
77	0.75
78	0.75
79	0.75
80	0.75
81	0.75
82	0.75
83	0.75
84	0.75
85	0.75
86	0.75
87	0.75
88	0.75
89	0.75
90	0.75
91	0.75
92	0.75
93	0.75
94	0.75
95	0.75
96	0.75
97	0.75
98	0.75
99	0.75
100	0.75
101	0.75
102	0.75
103	0.75
104	0.75
105	0.75
106	0.75
107	0.75
108	0.75
109	0.75
110	0.75
111	0.75
112	0.75
113	0.75
114	0.75
115	0.75
116	0.75
117	0.75
118	0.75
119	0.75
120	0.75
121	0.75
122	0.75
123	0.75
124	0.75
125	0.75
126	0.75
127	0.75
128	0.75
129	0.75
130	0.75
131	0.75
132	0.75
133	0.75
134	0.75
135	0.75
136	0.75
137	0.75
138	0.75
139	0.75
140	0.75
141	0.75
142	0.75
143	0.75
144	0.75
145	0.75
146	0.75
147	0.75
148	0.75
149	0.75
150	0.75
151	0.75
152	0.75
153	0.75
154	0.75
155	0.75
156	0.75
157	0.75
158	0.75
159	0.75
160	0.75
161	0.75
162	0.75
163	0.75
164	0.75
165	0.75
166	0.75
167	0.75
168	0.75
169	0.75
170	0.75
171	0.75
172	0.75
173	0.75
174	0.75
175	0.75
176	0.75
177	0.75
178	0.75
179	0.75
180	0.75
181	0.75
182	0.75
183	0.75
184	0.75
185	0.75
186	0.75
187	0.75
188	0.75
189	0.75
190	0.75
191	0.75
192	0.75
193	0.75
194	0.75
195	0.75
196	0.75
197	0.75
198	0.75
199	0.75
200	0.75
201	0.75
202	0.75
203	0.75
204	0.75
205	0.75
206	0.75
207	0.75
208	0.75
209	0.75
210	0.75
211	0.75
212	0.75
213	0.75
214	0.75
215	0.75
216	0.6295
217	0.63325
218	0.69025
219	0.5065
220	0.51425
221	0.50925
222	0.61875
223	0.61575
224	0.62725
225	0.74775
226	0.49175
227	0.5
228	0.60525
229	0.627
230	0.5660000000000001
231	0.57225
232	0.5
233	0.56775
234	0.55225
235	0.50025
236	0.75
237	0.75
238	0.63
239	0.5
240	0.5
241	0.5575
242	0.88125
243	0.883
244	0.87775
245	0.8815
246	0.878
247	0.8787499999999999
248	0.88375
249	0.8767499999999999
250	0.883
251	0.886
252	0.88125
253	0.8827499999999999
254	0.877
255	0.88375
256	0.87975
257	0.8767499999999999
258	0.882
259	0.8865000000000001
260	0.88125
261	0.878
262	0.885
263	0.8835
264	0.88
265	0.88325
266	0.8807499999999999
267	0.8795
268	0.87775
269	0.8787499999999999
270	0.8825000000000001
271	0.8805000000000001
272	0.883
273	0.8825000000000001
274	0.8805000000000001
275	0.88425
276	0.87725
277	0.8825000000000001
278	0.8785000000000001
279	0.8827499999999999
280	0.88575
281	0.87975
282	0.8765000000000001
283	0.884
284	0.879
285	0.8815
286	0.879
287	0.8815
288	0.87825
289	0.88225
290	0.886
291	0.87825
292	0.882
293	0.8775
294	0.87975
295	0.879
296	0.8785000000000001
297	0.8835
298	0.8835
299	0.881
300	0.881
301	0.88025
302	0.87925
303	0.87825
304	0.87925
305	0.8815
306	0.8795
307	0.8767499999999999
308	0.88
309	0.88225
310	0.88525
311	0.8807499999999999
312	0.884
313	0.8795
314	0.8775
315	0.88125
316	0.8865000000000001
317	0.8807499999999999
318	0.88325
319	0.88125
320	0.87475
321	0.88125
322	0.87975
323	0.88025
324	0.8785000000000001
325	0.8805000000000001
326	0.8847499999999999
327	0.88025
328	0.88125
329	0.88025
330	0.883
331	0.8785000000000001
332	0.87925
333	0.87975
334	0.88
335	0.88025
336	0.8835
337	0.8825000000000001
338	0.8815
339	0.88225
340	0.879
341	0.8765000000000001
342	0.882
343	0.878
344	0.88175
345	0.87575
346	0.8807499999999999
347	0.8875
348	0.877
349	0.87775
350	0.8805000000000001
351	0.87925
352	0.87825
353	0.8775
354	0.88425
355	0.879
356	0.88375
357	0.8787499999999999
358	0.8805000000000001
359	0.883
360	0.88
361	0.878
362	0.88175
363	0.87725
364	0.8795
365	0.8787499999999999
366	0.87825
367	0.87725
368	0.88025
369	0.87975
370	0.8835
371	0.87975
372	0.88225
373	0.877
374	0.879
375	0.8815
376	0.8835
377	0.88225
378	0.8775
379	0.884
380	0.8827499999999999
381	0.8827499999999999
382	0.8787499999999999
383	0.89
384	0.88575
385	0.87725
386	0.88125
387	0.88375
388	0.8807499999999999
389	0.87925
390	0.88325
391	0.877
392	0.88025
393	0.881
394	0.8765000000000001
395	0.88325
396	0.879
397	0.8807499999999999
398	0.8795
399	0.87775
400	0.88325
401	0.882
402	0.875
403	0.88025
404	0.8805000000000001
405	0.8835
406	0.877
407	0.87925
408	0.885
409	0.881
410	0.87975
411	0.87475
412	0.88175
